electrolyte_type,electrolyte_thickness_um,c_rate,temperature_c,pressure_mpa,cycle_number,capacity_retention,interfacial_resistance_ohm
Polymer,104.796544666398,1.1592081846845785,59.77601141321894,0.8720300466008348,90,73.23338401123662,450.0
Oxide,72.67562853479285,1.2390783743532443,10.683882555232207,5.716665302732463,1030,72.24359899564361,241.5008758017927
Oxide,97.48566741209413,2.1173581849916836,27.756660765789533,4.347820397804532,905,76.80498017104418,173.36705427594575
Polymer,33.968571841758056,2.8198722306751622,24.051396313510125,0.2744034206969622,1163,54.297703991422345,450.0
Sulfide,22.198663989808953,1.6728409564277322,23.11579250827673,2.436158213482569,95,88.9578225156863,155.1424899545236
Sulfide,138.24337555943916,2.3283597939514618,21.12648912494429,2.919440691760471,1655,56.28400289981428,450.0
Oxide,55.051901139733765,0.3586990205691951,45.45619204076145,1.2074134688285925,1902,57.84826495567295,450.0
Oxide,126.55801036145968,0.7123583085525882,14.237973663766093,6.352215406452338,632,83.68740341431436,114.50412900913594
Sulfide,149.91553906138603,1.5561817586666442,47.08044169716692,2.4997389748937016,1410,56.16241434852307,450.0
Polymer,47.48606353985845,0.1580339985234469,44.67129210081367,2.848433046231945,123,86.22308837018491,154.6448319768452
Oxide,54.472196353836225,0.8332794384114205,22.540206625044817,8.99256212218146,1309,69.59356982031332,196.33052048014693
Sulfide,106.17177239250654,1.6004637404924018,22.64168915825806,4.72451861766208,366,83.71469387689515,109.03210088327099
Oxide,145.50832249808076,0.14338747494327206,41.44302926722511,3.982068654995796,1913,72.80113945683517,144.5909408576912
Polymer,139.0558652647967,0.8671842300555209,48.10855527418389,7.2663232793157,691,61.84454635702151,301.76528912793975
Sulfide,85.37381760852604,1.5906893764800216,53.82428065436827,9.10517658914083,1514,54.79851331558108,450.0
Oxide,123.3643367284742,1.7621328191456125,52.60697819272379,0.347859728750694,325,68.32898105011493,450.0
Polymer,37.64696090298714,2.784679909860386,58.24414970819266,4.537564580898425,407,56.86706234833387,450.0
Oxide,147.06696394652158,1.9715023074267628,39.06924476682556,6.146735425171678,996,73.17735596832698,200.44762308686413
Polymer,145.36592042467825,1.302733827336982,55.432778067017985,3.2537746714472973,519,58.74579166215097,450.0
Polymer,41.28476452429223,2.7980184136858965,50.425663663020536,7.746836449020093,896,56.0437044299976,450.0
Sulfide,58.92500622440386,2.3761606518246032,54.73338121570068,9.717622995675711,1848,54.80007396980812,450.0
Polymer,33.0201496758797,0.680025871226968,10.581330064268332,9.439930925877803,1663,54.86995279961948,405.1126346835542
Oxide,55.32328785676336,0.4794428479115773,58.295149593290546,2.7332271398614245,77,95.1122486381961,104.49281905850597
Polymer,126.07425262397686,2.0598537436539255,33.67650814232391,2.3407489565311117,234,71.1429042002122,450.0
Polymer,69.18102893148372,1.723661180173253,49.909149478742144,9.579156257110089,830,55.70849560323515,450.0
Sulfide,31.49160572907859,2.3900534799989916,16.360205966889044,4.640422025571512,586,67.06061018044694,289.7954409197024
Polymer,64.48931822125759,2.242534645228191,29.797054790698702,2.1621474585384486,484,58.16294444407063,450.0
Polymer,147.57983345136643,1.9131134481867937,23.573033151049547,7.09926993994114,1488,56.1673945976572,359.76397142527867
Oxide,101.85886738369638,2.9605082977237873,24.58293852504685,2.9157612066475367,271,82.21251660031808,268.0486640185999
Sulfide,74.10092303280051,1.6474102173201852,16.162780997544086,2.7457450532034184,1845,55.976762820800154,450.0
Sulfide,41.650006754645105,0.42800669385498746,50.28819162715035,8.80456552647007,939,63.0663154641239,269.4696495853953
Sulfide,148.2029836468803,2.501993337966366,10.462115729053908,1.7085436184313443,1491,55.16970619805747,450.0
Polymer,126.71037120420674,0.830374750802556,25.625272849260124,0.7374901700157402,469,62.327851133390375,450.0
Sulfide,56.59204931861952,2.354176229617363,18.72052716082075,2.764945757699704,632,60.827696225498244,450.0
Polymer,29.10893044375463,2.875610578400149,39.451947030417024,6.108759587098217,547,58.36465286714537,402.5796026619152
Polymer,27.361322459082544,2.12070699049659,22.712620130727192,1.3185697486923786,719,54.7893235578159,450.0
Oxide,35.6491594357194,1.8284874667544233,22.949922726404985,4.768787255540258,1008,72.58402841617657,197.2046335757011
Oxide,95.49991586987481,1.4351199094576177,34.41690719976594,6.310637393210666,270,92.7834161572338,67.58348347003927
Oxide,140.73924475671402,1.1567886113866694,42.63445196704629,8.502496226672422,605,80.05014162996943,155.30746825051324
Oxide,84.57664564077798,1.1237137778183253,16.06523522825818,2.3757089529023183,965,66.66890855615839,450.0
Oxide,129.58291271930563,1.9454808465578128,18.775572623274808,8.191728601489615,378,82.59479097417314,140.69111984809567
Polymer,77.96526058177503,2.278692039119463,22.358737229725882,2.4255719851992623,177,73.32496659969893,450.0
Polymer,112.11586094981728,2.0676995015048014,58.687410705898024,6.799988758272441,274,64.80712194844887,450.0
Sulfide,115.14345584724511,0.6753892934613319,29.85762499714602,4.363668357676305,1715,66.94323815358172,151.98898669030498
Polymer,42.61528176743403,1.5325628224161245,39.94950453155133,1.2353442995488348,1665,55.18836863182932,450.0
Polymer,66.95808766685553,2.395756209330883,22.077140635798894,7.171208281936302,637,59.77779908630732,366.9184723340653
Oxide,102.84928034994311,1.4795418267482632,34.5229762578744,2.2558499236352763,27,98.01858325115467,44.43242554488527
Polymer,29.190559063967605,1.6562075112329322,13.705958719297904,1.8485719176434556,576,55.39655447543615,450.0
Oxide,67.00022440918436,2.3362945396953845,11.737107296116347,3.647396993034894,60,95.60431718030281,69.7593007691459
Sulfide,89.52393061655502,2.0176693881687653,33.43667634107301,6.567573423118887,731,70.08938003679808,202.01606487667235
Sulfide,149.50918409580302,1.2871002705589385,29.932964375920605,2.4165651400272155,1241,61.357840834230124,450.0
Polymer,81.6893631409173,2.696696862463235,16.844015984591383,1.918249233940669,1705,55.89811780843905,450.0
Sulfide,126.08737842486207,0.5714444991240879,44.38007144603669,0.1985408945623069,661,61.105661205272824,450.0
Polymer,76.1687470586603,2.986997700911942,59.645174544963226,4.769266661307063,270,61.13790570707555,450.0
Sulfide,123.53079394056216,0.44467247758108785,29.782341059835623,4.343591136220309,1140,77.19043303719616,106.42084771644538
Oxide,97.4039242106141,0.14335491620229282,41.22793179586972,2.415290662010025,245,91.58384391025547,106.45999823706455
Oxide,135.2574073953118,2.681054813331418,58.14879711822429,0.6311564236959384,660,56.18759700948567,450.0
Oxide,73.4225318055143,0.8103651742612726,51.576748622343764,4.3496331584987855,1628,66.14752548356428,261.85347372929385
Oxide,98.55957457679226,2.2161289195954907,33.17761116513429,7.90323059960915,85,96.4669621619259,49.52364297749375
Polymer,101.90242848044755,2.451944587303001,46.87447422299597,7.181293100139052,1623,55.314549710689995,450.0
Sulfide,74.25978243406152,2.5910605339931387,16.4067520125262,8.621869409615686,907,57.999038111467165,434.5671647918771
Polymer,38.7605656793726,2.9756232834260836,35.60519277318996,0.19486860836024067,1656,54.65254284592151,450.0
Oxide,32.16272289860362,0.9527151591159972,23.953013858996826,9.667551236365524,1474,65.3644792387044,233.37688036212293
Polymer,22.1673015779523,2.1597056915890516,18.058184394808055,3.4799813010117386,1876,54.86927587363358,450.0
Sulfide,133.5594543518779,0.4346595890144018,31.314045312726744,9.90493818131045,536,79.94139367171579,105.7803899632898
Polymer,50.74173859103029,1.2797469449348633,16.550727721680722,2.6009326599575693,1911,54.994927596234284,450.0
Sulfide,47.495877406629845,2.559117910606512,44.94925540872428,4.768210237024623,89,91.8276284167065,84.04908803599346
Polymer,115.68460205538852,1.1662083335714142,32.812002202666775,3.6038839980955064,549,69.35525922699047,238.95301509951597
Sulfide,61.602094701360926,1.8141766035532807,36.55723162823319,3.6220310784435963,854,65.40415682803754,290.9262328474491
Sulfide,85.78581001353875,1.5609429868014388,17.31879693340785,8.438592777607337,895,61.7340906469274,281.41282417747004
Oxide,41.12643848866932,1.9732594402249306,16.988583054674724,7.4895475033996535,507,76.23746739784593,198.24028406192326
Sulfide,144.76694379005602,2.9213937292243153,39.1707717630062,9.922299208777476,408,67.69318896551674,343.6792756494025
Oxide,130.70558200224087,0.26163302685406614,59.25048739147231,6.173795358903374,1295,69.322037823995,257.5237704194704
Oxide,132.29265098545042,1.7644884007547261,14.812529161886282,4.686240383505576,524,82.64341191847711,152.38770737998064
Oxide,72.88058731436067,2.602783459825826,24.286571428289065,0.9917312431742221,1518,55.43927799532541,450.0
Polymer,119.10695778193246,1.4960098640704398,53.47295582689438,9.965958053187181,607,56.58772634644857,450.0
Polymer,38.70390020067142,0.3277288392305612,13.613600612761847,5.5601534640296,1003,60.07101083851736,253.2644663325727
Polymer,21.120470336931437,1.7255641220086355,53.79428606834757,7.034726949932404,448,58.28645720077817,450.0
Polymer,22.596481235143656,1.0630142833890792,36.214299168737554,4.126749633193983,543,67.47020263757263,204.86833089671617
Sulfide,96.25822586259287,0.5493311774800141,30.413338696321293,5.522385510974435,949,77.27224963786506,100.26168102204393
Sulfide,79.2013376822323,2.5622000885220717,25.484028217572792,9.431519545739583,350,73.72458736184753,228.9300915762637
Polymer,87.34199535810757,1.6126385876742528,24.855857906392096,1.7475524355228673,1769,54.63933559682887,450.0
Sulfide,20.97020825423852,2.8065015958992934,25.29012912247394,2.994488584869521,852,56.886044032622266,450.0
Sulfide,74.94926055546534,2.4374478633489005,54.24015404800979,1.6053913050025204,328,59.68834301099923,450.0
Oxide,113.3488609561119,2.1096182019436354,46.189761508739274,7.942937447667269,1836,57.358768099742576,426.5457646276243
Oxide,77.55018125576666,0.11457395975940461,43.48615039155753,0.7142480781761127,1310,62.14129287762905,450.0
Oxide,115.1884968205889,1.340688024250925,49.93745744760004,0.9081533335282492,1059,58.40197352277669,450.0
Oxide,50.29246537158852,0.6727102167908936,22.85573315020725,3.0550917165949505,1557,67.27452381427682,287.32047453900765
Sulfide,125.70846058262431,2.7413139420417165,40.90214060408779,5.190462991118011,623,67.81503165470029,282.29495854644057
Polymer,96.4960612589488,0.6062935555614447,33.003311947897544,4.1221205255399065,488,77.52349027824636,130.96005111376968
Sulfide,47.399202925887806,0.9295741498119279,49.12208176000967,0.543681475640992,1855,55.28857983992859,450.0
Sulfide,50.77366186099828,1.5988266264300477,25.462805523664272,9.57916642292242,1884,55.70429157437463,326.1063088201744
Sulfide,101.64396039403981,0.8637544950944298,42.15893084349479,9.533408251545028,487,74.82001895965219,164.32022081378437
Oxide,127.89214711761764,0.7086075641094514,54.11062059086567,2.865627600083523,145,92.06804528546193,134.0532905837536
Oxide,74.03161166379017,1.837388042797982,30.107523809746436,7.342103591158957,1548,66.60664784416194,240.37398088329124
Oxide,53.579055786586984,0.3578956159895692,13.331104368373072,5.827896572693915,756,81.78002515606646,113.82807025679652
Polymer,132.71150889837804,0.2686865002906817,35.80254111708964,2.4510192805556783,146,88.29272832199138,150.09010696447007
Sulfide,107.00487792760853,1.179511356039607,27.298624390351296,2.695498362241993,1021,64.6632951585947,384.7002569257431
Polymer,78.25111334679994,2.1899269180728007,43.611269027358745,4.962416425673459,1775,54.58109470528287,419.7905578123435
Oxide,83.42702538630924,1.7089395989944491,57.551646237430305,4.250445720823865,1527,60.031416246417876,450.0
Polymer,46.55334083173153,1.3263417585536588,34.28041589984235,2.9831703494895163,1628,56.10640385429505,450.0
Sulfide,101.48434190842971,1.740679536251289,33.30951150777669,8.094364803420975,828,67.48142384941912,224.74926066121049
Sulfide,66.63652637057552,1.1598093054944936,42.72924000957301,4.86648288461011,1859,59.462615950666674,261.22160337496683
Oxide,149.4338729676654,2.8148243727531272,15.174875179678384,6.582995817652366,627,71.56403746518185,286.0943339517759
Oxide,82.42385698404541,0.25922418364124555,22.675309446250733,1.9738076516619674,1551,65.43524285287054,397.75571827599856
Polymer,83.16512880464971,2.052835289186522,55.94896627501993,5.381725858913218,1296,54.94148848742477,450.0
Oxide,93.56073236338734,2.6847197280004766,43.49713066818831,3.247962889521553,534,72.34871218745924,414.33267937193585
Oxide,139.17828040543708,2.431265655332235,10.672202199170812,5.311494742909294,630,72.89830530061674,292.6903330885685
Sulfide,124.10635298176754,0.6337190009821955,20.23127362795099,7.830175750768189,881,70.32001586201072,159.6173917920965
Oxide,78.64690907371939,0.9581864120428362,44.14186330144495,7.712240779903491,1119,70.38361629286901,199.45108031100534
Oxide,113.43090457646348,2.1794390222506035,48.21996012812871,3.6067847125393317,1471,58.87880302730618,450.0
Sulfide,96.21061484149901,0.34438462162422007,51.992978633702094,6.973343459088428,415,80.31029979039388,135.29874880765053
Sulfide,84.00771633116236,2.4543989295144937,24.608840169102244,9.418770508903343,257,78.80999152863876,184.08046914300905
Polymer,45.00105046196557,2.184830139353892,56.55142981387813,6.294126366256574,1867,54.206942043585855,450.0
Oxide,80.31171424913582,2.2158592827824934,37.64734467889462,1.569260221488108,1286,58.36343854211918,450.0
Sulfide,51.95641631293471,0.39069997377601506,44.82695111939464,6.829115429863042,87,95.27015038876647,37.60168322160423
Polymer,138.9294794807151,2.1815055799670695,39.836943138995395,1.1385534248581821,905,54.63964925442093,450.0
Polymer,63.602885754525104,2.0714725631379127,16.137002733731023,8.73389304705097,1460,54.714490788160056,450.0
Oxide,143.7943218893384,2.5096752233833666,58.15573296924399,5.214938908439208,2000,55.9677043837804,450.0
Oxide,89.29718771231245,0.22062827314376154,16.14377899470763,3.9128932894846375,1854,71.3698796601061,166.58917895066543
Polymer,102.10076922790084,0.1670209385565974,22.74409782055918,0.6643652870319545,570,60.02601373054231,450.0
Sulfide,90.5822577836126,1.1817205896478262,50.68139401114901,3.869758972461886,742,67.52319661416465,282.0273483606417
Polymer,36.81948020567111,0.5314860231625433,40.92984807505508,9.041746012366316,108,88.52266589315725,100.18381678777943
Oxide,68.85675847103232,1.7193149849536435,51.90745826881785,0.3077316632344015,1043,55.48659809083245,450.0
Sulfide,32.88899459609111,2.7603118143695715,35.78680941870225,4.7990167620398685,1389,57.67771175868702,353.52349469631866
Sulfide,100.98402574383962,1.2352912179686457,28.849661768331742,9.31846510199516,1677,59.62680573769354,263.03861471298563
Polymer,78.09364537605705,2.550356094090552,56.092274977389245,4.008925897673708,1403,54.93408415587422,450.0
Oxide,121.13804630422179,0.10069853610181279,11.812615875739743,4.3389393058752885,160,94.84007131790585,42.95367523907389
Polymer,48.66116252991808,0.5886924660316342,52.80651101765229,5.827744546471287,100,88.70112872570542,107.61735971887794
Polymer,41.39358759581354,0.1882282649968483,21.540889259389083,4.683079602414116,265,84.49137152138645,100.85696886752564
Polymer,72.82319002528982,1.051626823493699,52.43681638769839,1.7691567432517692,1774,56.10968222980208,450.0
Sulfide,140.45609981838953,2.733749827519858,16.95983067084428,0.28369983679161803,750,55.5710619393916,450.0
Sulfide,112.35483595161352,0.38116115843706444,39.010948184527024,6.137135413989146,1073,73.26032728744762,130.12727618435358
Oxide,74.46007122307942,1.858588352557021,54.4053959505736,9.21598521137734,677,66.83341380108403,425.9560644438261
Oxide,87.24538206806038,1.4093382234463883,33.67698234494452,1.1530049169689398,799,68.49624535211245,450.0
Polymer,30.947691453022784,2.821557815860856,47.32833369016964,2.188431920602259,1439,55.162818971706606,450.0
Polymer,147.9948665288947,0.4553055133575721,50.23358089277792,3.765271909667238,1083,58.24237823271737,350.16456176024093
Polymer,106.63294961033947,0.7148807664564639,46.82471043583896,8.106548067309085,183,80.66314314066717,149.15162154138764
Oxide,57.10252890024492,0.18567170897333052,56.266486843729915,2.7656771330626784,659,74.20885697598018,377.4189919790895
Sulfide,96.15509124798176,1.358412223930984,32.34171152599643,8.832338602359808,1471,59.518106809775695,261.6640965251804
Sulfide,34.23270758896922,0.9057154087374973,18.65627195825779,0.6440829590356574,1922,54.26421875433846,450.0
Polymer,145.55876694498585,2.6227272082819306,12.39055318512399,9.415470550463455,1325,55.31255408065058,450.0
Polymer,42.72204842483757,1.8543283582734897,22.322993481875255,5.651396070950272,608,63.29039979672937,280.88722308929306
Polymer,104.24394134717784,1.8808631401295348,17.159875194012105,6.621899017028275,1579,54.790745560685096,385.1792848598682
Polymer,51.90908013006096,1.6425410209557771,37.89743707172403,3.740126273109896,1378,55.62084356950841,386.8760982959573
Oxide,113.28297974430964,0.36636597796468284,19.2472668605866,7.841743426559497,1793,68.58826359504329,161.05726760928977
Sulfide,120.98677774123654,1.3905541828035302,11.946685364468559,1.7490058758356202,1237,55.58911378312873,450.0
Polymer,107.54456475848625,2.998565050154698,11.799491443433393,0.5842270702570216,1213,54.89346244220623,450.0
Oxide,99.88492983317502,2.522164943453443,51.57847491824308,4.015617736764816,643,70.60294722890606,331.07306650194545
Polymer,136.0209822137615,2.691031257084636,39.57249657215124,8.551587568412291,347,63.02475469413908,376.0673906438382
Polymer,30.221472428668545,2.4873564418148484,27.904265094668908,7.573775682713177,812,56.538275815709675,386.5688818410332
Sulfide,63.01891955142538,0.3988209109498497,54.71140213701234,5.219844107840684,1927,57.52402158857592,312.02115062404266
Polymer,52.27737235200998,0.7595999367879189,13.509830570385681,5.764163696937,801,62.353097489651525,270.29804633070427
Sulfide,148.4418150685048,0.10905278893358793,59.01610363639129,1.385938980357679,1161,55.86856444925348,450.0
Sulfide,70.62067135669355,0.9801793621465232,40.814589512723046,8.422746935314063,1054,63.608222165103484,232.98912331965744
Sulfide,115.23965090125184,0.4149614668048285,19.173212698442423,7.89090086134555,146,92.74256685379125,43.68628987392157
Oxide,109.0142713045306,1.4711007013745907,43.953454948848425,6.599056899480733,1848,62.437743171047536,281.70104019052155
Oxide,47.570560872059104,2.0636697168643154,48.16906298917813,4.715291259656491,1492,61.32253405035487,372.09269367536706
Sulfide,51.06969842750167,2.6360653556104237,31.467139168538722,9.648146755967174,1641,54.59311066287553,420.51423075331434
Polymer,56.56699326189443,2.2727297787636047,53.08163031227737,8.802416521577063,503,55.179138958287055,450.0
Sulfide,73.4465461737193,2.821898227757665,17.536620364823516,6.479861885794723,799,61.34064556932063,356.018813200844
Polymer,50.462258534568484,0.2563050421419875,23.94187917888042,3.7808298774011506,968,64.82818540562751,207.83434506402418
Sulfide,22.554692757090216,0.13532152270797018,14.674618079199488,6.218420558946972,1215,65.36400861419703,184.96206858081987
Polymer,134.3210973849354,2.0178805301250167,20.54389203036761,5.796865172653587,471,66.85327558448941,268.5251804914155
Oxide,145.52927807951494,0.939121989644514,21.93644059555725,4.0029956795656725,690,85.46067201912915,95.00858605176889
Polymer,64.40415031410383,0.835152946706742,55.88165954608551,3.1360723197119533,1369,55.48696492336751,450.0
Sulfide,64.00589432531147,1.0595725543120034,13.90548443755781,4.129406843149492,1775,58.364183333369915,282.8864501535474
Oxide,20.92193566066823,0.882408567887856,31.370756009385474,5.781722919730639,1,100.0,27.033564673662244
Polymer,108.43258948294863,1.583165578274603,36.61993436134565,4.338534962639835,110,90.19225979312003,94.5686002043764
Polymer,127.30718644732174,1.3764304969499843,54.93465269010804,2.7093874331937005,1874,55.44231064442399,450.0
Polymer,39.05907904680041,1.5860427989923034,59.88481093306068,7.6335368458320065,1811,55.43793019667725,450.0
Polymer,40.756625417729595,2.050869473351265,47.66940574599179,5.361528209978388,1907,53.96073237769346,450.0
Polymer,122.71082249628691,1.22267847601633,58.539549528451474,0.7699841159334396,894,53.87046691324129,450.0
Oxide,100.11779728603881,0.8287922927122546,49.35505662679369,3.7463334056986426,1770,64.71464209903736,308.57913152144243
Oxide,25.831872491603214,0.5819815567453619,58.16013204857083,8.860643226398736,1088,61.473942461708496,376.8127596300738
Oxide,100.93110876009662,1.113474946644614,45.36353629722276,7.576841658879524,756,76.07462197600236,181.3539716665075
Oxide,60.15930396968959,2.251238778213899,13.988171272553554,3.3001431610456704,53,95.74367811159031,75.4417864332581
Sulfide,67.93427021120996,2.2944442393232616,30.096009349633825,9.38801320524064,262,80.42879085539013,158.89111047261818
Oxide,120.06508437859442,2.0340256213842096,42.32986419012352,0.8583687927462805,1553,56.38074350093906,450.0
Polymer,125.42157504743938,0.7786817083899362,27.53592547271255,9.61622356853267,1326,57.6395097194723,279.86473903379766
Polymer,72.04636148917798,1.8054501129786233,23.66919590568893,2.532480415598289,1992,55.287653777178264,450.0
Oxide,143.12988168082612,1.7550000185728591,38.86996335665455,0.1900323849939507,886,60.18982788475665,450.0
Polymer,72.8401533337694,1.504371974518204,56.67509383512174,4.394699561531435,234,72.57196669708827,308.0886216487614
Oxide,120.33868457991429,1.6949390605132062,11.749093675807678,3.6538072539013857,73,96.26160751802469,63.4433052051717
Polymer,82.90404439335367,1.5261928346086375,48.46156017707189,5.436981151547259,1381,55.08837523119155,401.4591219488469
Sulfide,136.67920244787092,1.7398234616149137,46.13636390223135,7.988051319641469,951,61.16028090593866,347.18567028854756
Sulfide,138.00896167452322,2.1749672684012733,58.19767126941436,8.440064941289426,1627,55.759137030545446,450.0
Oxide,31.3641850232409,0.41792176376997525,56.53556111662718,4.072176996155749,484,82.48957427371471,142.44987219166333
Oxide,141.74413307032933,2.273914681232169,48.11162810220964,4.355472862692867,1030,66.45988808384321,326.4534474035044
Oxide,127.31952939765404,0.49406983537002314,36.020438234129934,1.5669595302617896,1734,62.032940443620205,450.0
Polymer,122.87039286064669,0.2932211953900866,20.21337766167599,0.5707213279235186,877,56.08205575051551,450.0
Oxide,46.118474159117916,2.930631090042256,37.26178591627872,6.448028403326744,1732,59.02830648337538,380.5639655163913
Sulfide,124.66549713810645,2.87527612972428,48.26759969598269,0.7379324929716535,1832,55.78687902149089,450.0
Polymer,130.5172555090548,0.2752659803276357,54.783460631894656,7.3649181822724135,859,59.32440996575747,335.81876043084793
Oxide,57.58954347903963,1.3854349802773902,49.48560046052745,5.43699243572025,1858,60.709478412477814,322.72408561357855
Polymer,143.79381018710208,0.6401103210693467,19.763346759552697,2.0659714844382258,137,84.1484092131853,212.5239520486424
Polymer,26.48181903189135,1.5075002016898125,39.98431571140297,5.441277140775231,779,59.73473013583719,294.4258647488943
Oxide,39.48820292212815,2.5075140046988036,26.608672976567853,1.9116773943607788,1428,57.16498095990319,450.0
Polymer,89.88554794669686,2.8567741467543817,10.46028336953215,4.443498354353078,628,56.41847564517202,450.0
Sulfide,94.85302124590027,1.9393326950094585,20.0110467894333,8.015647130798067,555,69.84595143294827,236.16310049417862
Sulfide,103.86951082911744,1.1263264349142694,15.661032496672464,4.67300100476531,743,72.29628852108507,177.3045699368298
Polymer,22.20598681101064,1.8496441403693353,52.13595617697343,1.5721232511457277,570,55.091700942049954,450.0
Oxide,144.84768070087694,1.004803787714506,22.925312607390598,7.265903950047156,1230,74.10663046962131,160.39331716002556
Polymer,25.79645205543872,2.7384885584129752,24.234898444377777,1.9490073210730876,410,56.43262079896875,450.0
Sulfide,38.598053854042305,2.6241613430069273,57.996828589944215,7.411643756264083,1830,54.99291145339733,450.0
Polymer,21.821887278387408,1.718872075811017,28.954336152442607,4.845587663236749,1630,54.8249307847649,318.45650527012305
Polymer,93.69159632823231,1.0419168546030455,10.479282007219728,4.592043415033586,1060,58.0494647478674,357.4311477680336
Sulfide,141.1946949097264,0.9508300591906371,24.19230741730683,8.529206874789,230,88.11658857202764,67.59859365213914
Polymer,106.57313159046035,0.19691218464467244,15.964979030090623,7.115174890972621,1251,59.43441724610602,245.47164214498395
Polymer,126.94547090245555,2.4658804679733564,15.140428086792697,0.42581688985389865,1719,55.43260585960084,450.0
Oxide,21.726556449615412,1.4061113178131233,13.874364506787476,3.0321257145558635,262,82.86741985969749,223.87701586593894
Oxide,90.46198880236439,1.0428854923607669,39.662973508768864,8.722114542413996,1155,70.23086092851895,201.38501090318456
Sulfide,79.74318707571784,1.4662200294934864,19.467386181492934,0.2814290685974665,1601,55.54246091773136,450.0
Sulfide,84.8658327487031,2.474340172318491,28.062139702050523,5.498009117993506,892,66.2096528749793,248.91197660128537
Sulfide,29.38771409357443,0.46138120235181146,53.10088580650084,7.3054741248220445,448,74.37649997349892,189.6001038212355
Oxide,108.97659693900997,2.587202365901299,31.216906989813783,6.2563752462973,186,91.84942175469594,72.34175996523444
Sulfide,85.41865393162247,2.7027756218142267,55.78456750258188,7.62926880083392,1653,54.87132172726797,450.0
Sulfide,119.46935048196431,2.8454529535982758,34.89690266978032,7.284349304255984,1210,58.468034988481,372.9177646320244
Sulfide,83.08778242802299,1.2527151780256207,29.941830741987786,6.951103882015822,1298,64.6745514816626,197.44234006622526
Oxide,39.419612709436166,0.7297071717092484,47.51944635453508,8.233244623163955,1687,62.000522936949984,284.8665356636028
Polymer,104.27340403011686,1.1835583735534256,13.658754938400104,6.4923376176504295,352,71.91600507807702,219.4417027562136
Sulfide,42.41022707367161,1.0654450790710694,14.47391914912087,4.083943093144122,1437,60.44757382451357,264.79266567999105
Polymer,133.41129323612594,0.6108463462582941,42.59868569614803,4.771900188154417,1175,60.54293359971291,243.61832960739795
Sulfide,99.7051110790014,1.861073343294315,34.34703566196241,7.1955753485463605,384,80.23159877361871,134.04168144231738
Polymer,40.43650486240405,1.4822100654750239,49.52076251596051,8.77542969370126,1060,54.84413005468742,450.0
Oxide,145.10394747255688,2.610532877739611,55.813541867176575,2.794966128313779,326,72.54905932136892,450.0
Oxide,87.38751023359168,0.19311778339796892,29.41834388357738,3.4865602801136006,465,90.86686953999748,71.29809164635633
Sulfide,29.47679874331515,1.9672169899098664,39.820501329232314,9.314320023987886,466,66.50645484890582,271.42963267611646
Polymer,101.48827757395874,2.312551747683527,35.03483138976549,5.827266744853509,1119,57.3491789733417,347.90959658878694
Oxide,52.91585791166533,2.3025110506460904,59.080532782121644,1.8717219896365105,1158,54.653742574843584,450.0
Sulfide,124.48014874404932,2.669614504577023,51.55422036782976,6.670581875232589,162,82.59639819735816,201.39998633807608
Sulfide,126.31686956360478,2.214197854205533,55.58688541386768,9.908545339839858,556,59.753742420928816,450.0
Oxide,147.26315626110605,2.7906491787783194,22.71700437888021,8.25219028825696,300,84.43233318565926,160.29419454765412
Oxide,85.24303903318548,1.0647041394805852,48.62632115812972,7.482837251858887,1819,60.3491718572013,311.53323253077065
Sulfide,79.14439436460583,1.5593073085794749,23.273661249882444,2.1596618772360654,356,74.70281210713104,376.3206463524673
Polymer,117.95182870804248,0.14083102352038296,20.437126671419495,8.773783868371671,1264,59.44687339553127,247.04728022877978
Polymer,37.22118532445045,0.12017700317954452,57.21330798277754,5.305309551001909,564,63.757880900461856,286.3169121353843
Polymer,91.09901679310614,0.7963671993094077,10.965220835893332,8.90397121851236,1962,55.50318480850269,405.4962410499124
Sulfide,91.01218801701063,0.3923408717033472,58.26943518317148,3.3652955113063054,793,64.49297060118391,427.32259001101625
Oxide,31.63150596535034,0.8546129670136854,17.46309484944031,0.7143054210907843,1023,59.86365807172759,450.0
Sulfide,74.33793111589875,0.6134255541323524,50.97190408966341,4.812162089731486,586,75.02127049694587,165.46737279939668
Oxide,130.92702381373624,0.1827080720320799,23.796127653405154,2.771392287696989,1831,68.33180134980395,274.25910582481947
Polymer,131.29997085930583,2.7369820245775434,27.53511637153637,7.180769968785352,750,58.33939616083732,379.73907380330974
Polymer,32.90089643955853,0.12384708102778542,20.837885566099246,9.575354873274721,1191,56.77878724824767,256.48770077596106
Oxide,31.793714757218012,2.2346382185775475,39.27570212405398,6.940644096400483,140,91.87857286039606,80.31333451141693
Oxide,54.150412010251586,0.541228872066598,27.404777375393703,8.880645904121115,1163,75.60536814467324,141.32312953720708
Sulfide,133.71958813201917,2.74546590379884,42.86965197473316,4.584937734651943,1905,55.19128979013072,424.6701521444381
Polymer,36.75733605955486,2.689108224810669,10.782365897103299,7.739243298233487,235,63.94335067963565,450.0
Sulfide,113.59958434156802,1.9963133244708462,13.218744175751981,8.446130023049864,1027,58.043546615104894,421.1691499957211
Sulfide,33.151530549703416,2.0494790344217546,14.983057636562432,7.13766871307707,256,79.03702135524462,185.468436480502
Sulfide,101.0079209872173,0.11548351171209678,30.949684265511554,5.126995132088689,371,89.84090939626907,45.54860896770828
